,,,,,,Process name,Use & collection (BAU),"air separation, cryogenic | nitrogen, liquid | APOS, S","chemical factory construction, organics | chemical factory, organics | APOS, S","chemical production, inorganic | chemical, inorganic | APOS, S","chemical production, organic | chemical, organic | APOS, S","diesel production, petroleum refinery operation | diesel | APOS, S",Fossil-ethylene production,Fossil-MEG production,Fossil-propylene production,Fossil-styrene production,Fossil-TPA production,"hard coal mine operation and hard coal preparation | hard coal | APOS, S",HDPE production (BAU),"heat production, natural gas, at industrial furnace low-NOx >100kW | heat, district or industrial, natural gas | APOS, S","heavy fuel oil production, petroleum refinery operation | heavy fuel oil | APOS, S","incineration, electricity recovery, plastic residues (BAU)","landfill, plastic residues (BAU)",LDPE production (BAU),"liquefied petroleum gas production, petroleum refinery operation | liquefied petroleum gas | APOS, S","market for compressed air, 600 kPa gauge | compressed air, 600 kPa gauge | APOS, S","market for hydrogen, liquid | hydrogen, liquid | APOS, S","market for municipal solid waste | municipal solid waste | APOS, S","market for polyethylene, low density, granulate | polyethylene, low density, granulate | APOS, S","market for polystyrene, general purpose | polystyrene, general purpose | APOS, S","market for sodium hydroxide, without water, in 50% solution state | sodium hydroxide, without water, in 50% solution state | APOS, S","market for wastewater, average | wastewater, average | APOS, S","market group for electricity, medium voltage | electricity, medium voltage | APOS, S","market group for natural gas, high pressure | natural gas, high pressure | APOS, S","mechanical recycling, HDPE sorted (BAU)","mechanical recycling, LDPE sorted (BAU)","mechanical recycling, PET sorted (BAU)","mechanical recycling, PP sorted (BAU)","mechanical recycling, PS sorted (BAU)",open burning,PET production (BAU),"polyethylene terephthalate, granulate, amorphous, recycled to generic market for amorphous PET granulate | polyethylene terephthalate, granulate, amorphous | APOS, S","polyethylene, high density, granulate, recycled to generic market for high density PE granulate | polyethylene, high density, granulate | APOS, S","polypropylene production, granulate | polypropylene, granulate | APOS, S","polyvinylchloride production, bulk polymerisation | polyvinylchloride, bulk polymerised | APOS, S",PP production (BAU),PS production (BAU),"solvent production, organic | solvent, organic | APOS, S",Sorting (BAU),"steam production, as energy carrier, in chemical industry | heat, from steam, in chemical industry | APOS, S","tap water production, conventional treatment | tap water | APOS, S","titanium tetrachloride production | titanium tetrachloride | APOS, S","treatment of hazardous waste, hazardous waste incineration, with energy recovery | hazardous waste, for incineration | APOS, S","treatment of municipal solid waste, sanitary landfill | municipal solid waste | APOS, S","treatment of waste plastic, mixture, open burning | waste plastic, mixture | APOS, S","treatment of waste plastic, mixture, sanitary landfill | waste plastic, mixture | APOS, S","treatment of wastewater, average, capacity 1E9l/year | wastewater, average | APOS, S","treatment of wastewater, unpolluted, capacity 5E9l/year | wastewater, unpolluted | APOS, S"
e6137e6e-84a6-4fa1-a5bf-47c8153d7c05,Emission to air,low population density,"2,4-D",,kg,,,5.04041E-12,0.021681017,7.26466E-11,3.61079E-11,2.00864E-11,,,,,,8.95367E-12,,2.58441E-13,1.80408E-11,,,,2.19579E-11,1.81421E-12,1.8775E-11,1.00378E-12,4.49936E-11,1.65448E-11,5.82781E-11,3.20185E-11,1.47399E-11,7.05099E-12,,,,,,,,4.91629E-11,1.96572E-08,1.72086E-11,7.55817E-11,,,3.6102E-11,,8.13545E-13,1.03691E-14,8.66499E-10,2.97636E-11,6.60889E-13,,5.05031E-13,3.21753E-11,2.54743E-11
f681eb3c-854a-4f78-bcfe-76dfbcf9df3c,Emission to soil,agricultural,"2,4-D",,kg,,,2.12757E-09,2.6292468,1.14812E-08,4.20915E-09,1.25346E-09,2.57785E-11,6.08777E-09,2.73479E-11,4.28534E-09,3.84494E-09,3.83359E-10,,4.00754E-11,1.12164E-09,,,,1.36885E-09,8.15484E-10,3.97358E-09,5.29845E-11,6.39022E-09,1.4515E-09,8.83381E-09,4.4994E-09,3.56164E-09,4.95255E-10,,,,,,,,3.9431E-09,6.19952E-07,2.98058E-09,1.01673E-08,,,3.91077E-09,,9.11847E-11,1.35599E-12,4.82476E-08,3.3404E-09,9.21634E-11,,4.90695E-11,4.52382E-09,3.07808E-09
7a0cad15-8a82-387f-9ed4-917e35d8a89c,Emission to air,low population density,"2,4-D amines",,kg,,,,,,,,2.03774E-14,3.27095E-13,2.18249E-14,3.56028E-13,5.86138E-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f777e05-70f9-4a18-a406-d8232325073f,Emission to air,low population density,"2,4-D amines",,kg,,,6.16727E-14,0.000236346,1.19647E-12,6.60349E-13,8.01596E-14,,,,,,1.85587E-14,,2.52952E-15,7.17034E-14,,,,8.8012E-14,1.84397E-14,3.54584E-13,3.568E-15,1.30766E-12,1.00542E-12,1.16078E-12,2.15197E-12,1.49231E-13,6.59998E-14,,,,,,,,3.58345E-13,9.36597E-13,2.4411E-13,1.81242E-12,,,7.0803E-13,,8.17133E-15,2.27279E-16,7.02788E-12,1.04558E-12,2.11831E-14,,1.91766E-14,2.16382E-12,2.03392E-12
26968143-622d-3e45-9a8b-8942d413b370,Emission to soil,agricultural,"2,4-D amines",,kg,,,,,,,,4.06444E-12,6.52414E-11,4.35315E-12,7.10125E-11,1.1691E-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0eba8639-12c1-40ce-b1b6-e3394ec94dc0,Emission to soil,agricultural,"2,4-D amines",,kg,,,1.2301E-11,0.04714094,2.38645E-10,1.31712E-10,1.59884E-11,,,,,,3.70167E-12,,5.0453E-13,1.43018E-11,,,,1.75547E-11,3.6779E-12,7.07244E-11,7.11666E-13,2.60822E-10,2.00538E-10,2.31526E-10,4.29228E-10,2.9765E-11,1.31642E-11,,,,,,,,7.1474E-11,1.86809E-10,4.86895E-11,3.615E-10,,,1.41222E-10,,1.62983E-12,4.53324E-14,1.40176E-09,2.08548E-10,4.22513E-12,,3.82492E-12,4.31592E-10,4.05682E-10
49b29466-706e-42c3-ac8c-f89f9530cb60,Emission to water,ground water,"2,4-D amines",,kg,,,3.83364E-13,0.001469162,7.43746E-12,4.10483E-12,4.98285E-13,,,,,,1.15364E-13,,1.57238E-14,4.4572E-13,,,,5.47096E-13,1.14623E-13,2.20415E-12,2.21793E-14,8.12861E-12,6.24984E-12,7.21557E-12,1.3377E-11,9.27636E-13,4.10266E-13,,,,,,,,2.22751E-12,5.82197E-12,1.51742E-12,1.12663E-11,,,4.40123E-12,,5.07943E-14,1.4128E-15,4.36864E-11,6.49947E-12,1.31678E-13,,1.19205E-13,1.34507E-11,1.26432E-11
a9f51da3-a723-35de-b8bc-b3ab10a2be87,Emission to water,ground water,"2,4-D amines",,kg,,,,,,,,1.26669E-13,2.03327E-12,1.35667E-13,2.21313E-12,3.64353E-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99e1284e-58fc-4652-bc24-b796b858b24e,Emission to air,low population density,"2,4-D polypropoxybutyl ester",,kg,,,7.19996E-13,0.002759343,1.39689E-11,7.7096E-12,9.35867E-13,2.3791E-13,3.81878E-12,2.5481E-13,4.15665E-12,6.84321E-12,2.16674E-13,,2.9532E-14,8.37141E-13,,,,1.02754E-12,2.15274E-13,4.13976E-12,4.16567E-14,1.5267E-11,1.17384E-11,1.3552E-11,2.51246E-11,1.74217E-12,7.70554E-13,,,,,,,,4.18349E-12,1.09341E-11,2.84998E-12,2.116E-11,,,8.2663E-12,,9.54006E-14,2.65344E-15,8.2051E-11,1.22072E-11,2.47315E-13,,2.23889E-13,2.5263E-11,2.37464E-11
6986913c-284b-4173-95fe-4a242498b1bc,Emission to soil,agricultural,"2,4-D polypropoxybutyl ester",,kg,,,3.30772E-12,0.01267475,6.41642E-11,3.54131E-11,4.29879E-12,1.09277E-12,1.75421E-11,1.17039E-12,1.9093E-11,3.14331E-11,9.95257E-13,,1.35655E-13,3.8453E-12,,,,4.71989E-12,9.88974E-13,1.90158E-11,1.91343E-13,7.01268E-11,5.39169E-11,6.22509E-11,1.15403E-10,8.00409E-12,3.5394E-12,,,,,,,,1.92192E-11,5.02345E-11,1.30913E-11,9.7196E-11,,,3.797E-11,,4.38211E-13,1.2189E-14,3.76888E-10,5.6071E-11,1.13599E-12,,1.02838E-12,1.16039E-10,1.09072E-10
69bb7dd8-43bc-49ff-a67c-0eb8e82558d0,Emission to water,ground water,"2,4-D polypropoxybutyl ester",,kg,,,8.43664E-14,0.00032327,1.63651E-12,9.03212E-13,1.09641E-13,2.78708E-14,4.47417E-13,2.98506E-14,4.86966E-13,8.01701E-13,2.5384E-14,,3.45989E-15,9.80743E-14,,,,1.20381E-13,2.52246E-14,4.85001E-13,4.8802E-15,1.78858E-12,1.37514E-12,1.58772E-12,2.94333E-12,2.04154E-13,9.0272E-14,,,,,,,,4.90201E-13,1.28129E-12,3.33894E-13,2.47898E-12,,,9.68423E-13,,1.11766E-14,3.10885E-16,9.61251E-12,1.43008E-12,2.89734E-14,,2.62286E-14,2.95954E-12,2.78186E-12
e6367875-dd2b-4d12-8d03-94cf2e607815,Emission to water,surface water,"2,4-D polypropoxybutyl ester",,kg,,,3.22803E-16,1.23688E-06,6.26152E-15,3.45582E-15,4.19501E-16,1.06638E-16,1.71189E-15,1.14212E-16,1.8632E-15,3.06742E-15,9.71229E-17,,1.32381E-17,3.75247E-16,,,,4.60594E-16,9.65141E-17,1.85569E-15,1.86724E-17,6.84338E-15,5.26147E-15,6.07485E-15,1.12616E-14,7.81136E-16,3.45394E-16,,,,,,,,1.87561E-15,4.90249E-15,1.27753E-15,9.48496E-15,,,3.70533E-15,,4.27632E-17,1.1895E-18,3.67789E-14,5.4717E-15,1.10856E-16,,1.00354E-16,1.13236E-14,1.06438E-14
c7dcf08c-f297-495b-b7db-f4f54799814b,Emission to water,surface water,"2,4-D, dimethylamine salt",,kg,,,1.56679E-15,6.0044E-06,3.03966E-14,1.67763E-14,2.03647E-15,5.17693E-16,8.30988E-15,5.54466E-16,9.04496E-15,1.48909E-14,4.71486E-16,,6.42627E-17,1.82164E-15,,,,2.23596E-15,4.68459E-16,9.00826E-15,9.06458E-17,3.32213E-14,2.55428E-14,2.94897E-14,5.46713E-14,3.79121E-15,1.67674E-15,,,,,,,,9.10373E-15,2.37941E-14,6.20165E-15,4.60448E-14,,,1.79876E-14,,2.07594E-16,5.77404E-18,1.78545E-13,2.65631E-14,5.38161E-16,,4.87185E-16,5.49724E-14,5.16722E-14
0b2a8601-aa6e-42e9-8091-21cba87c0f0c,Emission to air,low population density,"2,4-DB",,kg,,,1.20462E-13,0.000175348,7.65149E-13,4.49906E-13,5.21898E-14,8.10382E-16,3.88315E-13,8.43238E-16,1.82954E-13,2.49888E-13,9.64872E-15,,1.80013E-15,4.67675E-14,,,,5.70577E-14,3.46033E-14,2.56359E-13,1.99012E-15,7.76957E-13,2.00917E-14,1.1076E-12,1.54167E-13,5.64059E-13,2.45724E-14,,,,,,,,5.56974E-13,5.42505E-13,1.91577E-13,1.16161E-12,,,4.05168E-13,,3.54936E-15,2.08268E-16,3.79753E-12,2.53589E-13,8.06293E-15,,2.65954E-15,1.54899E-13,1.00923E-13
d051c442-f206-4d70-844d-7d44dbbc3d8e,Emission to soil,agricultural,"2,4-DB",,kg,,,1.91807E-12,0.002932997,1.29237E-11,7.56121E-12,8.79826E-13,3.04857E-14,6.30611E-12,3.2268E-14,3.14908E-12,4.39057E-12,1.66795E-13,,3.01048E-14,7.8825E-13,,,,9.62195E-13,5.51876E-13,4.2841E-12,3.40203E-14,1.32026E-11,1.19556E-12,1.82011E-11,4.28257E-12,8.87807E-12,4.39169E-13,,,,,,,,8.92407E-12,9.12102E-12,3.18547E-12,1.96162E-11,,,6.90938E-12,,6.18904E-14,3.42001E-15,6.50469E-11,4.85286E-12,1.43683E-13,,5.81114E-14,4.30434E-12,3.35454E-12
68f64fd1-01f5-43b4-b191-0aebfffcf293,Emission to water,ground water,"2,4-DB",,kg,,,5.12563E-14,7.90372E-05,3.48821E-13,2.03915E-13,2.37397E-14,8.96869E-16,1.69093E-13,9.50383E-16,8.52554E-14,1.19253E-13,4.51877E-15,,8.11226E-16,2.12681E-14,,,,2.59636E-14,1.47519E-14,1.15429E-13,9.20021E-16,3.56699E-13,3.60428E-14,4.89025E-13,1.22988E-13,2.36764E-13,1.19598E-14,,,,,,,,2.38736E-13,2.45997E-13,8.57561E-14,5.29439E-13,,,1.8678E-13,,1.67902E-15,9.18777E-17,1.75965E-12,1.33493E-13,3.91115E-15,,1.6266E-15,1.23617E-13,9.78133E-14
05136060-b6a6-4383-ae42-6ca90aeec59a,Emission to water,surface water,"2,4-DB",,kg,,,2.11294E-16,3.2571E-07,1.43739E-15,8.40305E-16,9.7826E-17,3.68403E-18,6.96961E-16,3.90369E-18,3.51273E-16,4.91291E-16,1.8618E-17,,3.34305E-18,8.7641E-17,,,,1.0699E-16,6.08112E-17,4.75681E-16,3.79087E-18,1.4698E-15,1.47925E-16,2.01549E-15,5.0563E-16,9.76093E-16,4.92664E-17,,,,,,,,9.84103E-16,1.01372E-15,3.53412E-16,2.18168E-15,,,7.69622E-16,,6.91742E-18,3.78671E-19,7.2504E-15,5.49689E-16,1.61116E-17,,6.69359E-18,5.08215E-16,4.01911E-16
e3d35475-3f5c-5099-9506-8cc81a188fb1,Emission to water,unspecified,"2,4-di-tert-butylphenol",,kg,,,1.68365E-11,0.003846811,3.35661E-11,1.61072E-11,3.28095E-12,2.5856E-14,3.52694E-11,2.66039E-14,1.93751E-11,1.67819E-11,5.53114E-13,,1.93285E-13,2.95618E-12,,,,3.6002E-12,4.44199E-12,2.35076E-11,6.12757E-14,2.8724E-11,5.65787E-13,4.50451E-11,9.94803E-12,2.60937E-11,1.444E-12,,,,,,,,1.04605E-10,5.30932E-10,1.46964E-11,4.19805E-11,,,1.37072E-11,,1.15023E-12,3.50954E-14,2.66334E-10,1.0564E-11,3.24986E-13,,1.11777E-13,1.00028E-11,3.25456E-12
a0fec60d-3f74-48bf-a2d2-58c30fc13e53,Emission to air,high population density,2-Aminopropanol,,kg,,,1.23021E-12,0.001682069,4.04051E-12,2.09294E-12,2.38419E-13,8.19293E-15,3.6129E-12,8.65898E-15,2.07567E-12,1.97481E-12,2.42469E-13,,1.7876E-14,2.01164E-13,,,,2.55425E-13,4.44223E-13,2.22437E-12,8.67586E-15,3.32643E-12,3.34715E-13,4.81187E-12,1.78477E-12,2.13916E-12,1.3048E-13,,,,,,,,3.41948E-12,5.16719E-11,1.7287E-12,5.44137E-12,,,1.88347E-12,,3.63197E-14,1.25542E-15,1.50316E-11,1.39659E-12,4.06072E-14,,1.66593E-14,1.79439E-12,1.10033E-12
96db42b8-64e4-4a84-9b16-cd8f73c615d6,Emission to water,surface water,2-Aminopropanol,,kg,,,2.95704E-12,0.004071263,9.74717E-12,5.04919E-12,5.74692E-13,1.97629E-14,8.70553E-12,2.08874E-14,5.00532E-12,4.76236E-12,5.88893E-13,,4.29891E-14,4.8472E-13,,,,6.15619E-13,1.06819E-12,5.35554E-12,2.09428E-14,8.01965E-12,8.07537E-13,1.15949E-11,4.30216E-12,5.14787E-12,3.14278E-13,,,,,,,,8.23095E-12,1.24207E-10,4.16969E-12,1.31271E-11,,,4.54496E-12,,8.74823E-14,3.02146E-15,3.62596E-11,3.36683E-12,9.77881E-14,,4.01537E-14,4.32535E-12,2.65608E-12
2b8204fa-c9bf-5465-9aa2-d79024a19b1a,Emission to water,unspecified,2-chlorobenzaldehyde,,kg,,,5.02789E-12,0.001148776,1.00239E-11,4.81012E-12,9.79793E-13,7.72139E-15,1.05325E-11,7.94473E-15,5.78599E-12,5.01158E-12,1.65177E-13,,5.77209E-14,8.82806E-13,,,,1.07513E-12,1.32651E-12,7.0201E-12,1.82988E-14,8.57788E-12,1.68961E-13,1.34519E-11,2.97079E-12,7.79237E-12,4.31221E-13,,,,,,,,3.12381E-11,1.58553E-10,4.3888E-12,1.25367E-11,,,4.09339E-12,,3.43493E-13,1.04806E-14,7.95356E-11,3.15474E-12,9.70509E-14,,3.33799E-14,2.98716E-12,9.71913E-13
d5649872-502b-4d23-b882-26d74a9fc4b4,Emission to air,high population density,2-Methyl pentane,,kg,,,1.62141E-11,1.9425679,1.50539E-09,8.7876E-10,6.17628E-11,7.96575E-13,1.40668E-09,8.24841E-13,8.98654E-10,9.10814E-10,7.47905E-12,,1.69801E-12,5.5357E-11,,,,6.74878E-11,8.00235E-12,5.21373E-10,1.41453E-12,8.82983E-10,1.25863E-11,1.09834E-09,2.47991E-10,5.17054E-11,4.57245E-11,,,,,,,,4.17508E-10,3.19816E-10,8.30303E-10,2.26146E-09,,,7.80962E-10,,2.31272E-12,9.27939E-14,4.21866E-09,2.83786E-10,3.29952E-12,,2.51036E-12,2.47522E-10,1.49026E-10
e2d860e3-1038-4386-a5f1-25ad75d18bbd,Emission to air,high population density,2-Methyl-1-propanol,,kg,,,3.14251E-12,0.006243154,1.19996E-11,6.03437E-12,8.80024E-13,1.56882E-14,1.05909E-11,1.64709E-14,6.68412E-12,5.9006E-12,7.39757E-13,,4.84916E-14,7.50172E-13,,,,9.45709E-13,1.23651E-12,6.14458E-12,2.76369E-14,8.77557E-12,6.07837E-13,1.27576E-11,4.68142E-12,5.21206E-12,3.56287E-13,,,,,,,,6.41782E-12,1.52976E-10,5.26808E-12,1.54805E-11,,,5.40518E-12,,1.22121E-13,2.39107E-15,4.59358E-11,3.58327E-12,1.06418E-13,,4.3869E-14,4.70605E-12,2.75885E-12
76e532b3-25c7-487e-894c-5bf306cdd012,Emission to air,low population density,2-Methyl-1-propanol,,kg,,,1.20461E-10,0.028332626,2.34868E-10,1.07546E-10,1.42853E-11,1.80094E-13,2.53479E-10,1.85294E-13,1.03681E-10,1.12594E-10,3.51873E-12,,1.40254E-12,1.28595E-11,,,,1.56696E-11,3.18272E-11,1.68082E-10,3.55771E-13,2.04408E-10,3.69158E-12,3.20404E-10,6.9901E-11,1.85585E-10,1.10071E-11,,,,,,,,7.74665E-10,8.8781E-09,1.04485E-10,2.92136E-10,,,9.62514E-11,,4.42342E-12,2.5624E-13,2.86035E-09,7.37175E-11,2.28011E-12,,7.51152E-13,7.02828E-11,2.24184E-11
79240a49-80cf-4be4-b5c2-bfdd3f4aa249,Emission to water,surface water,2-Methyl-1-propanol,,kg,,,1.70727E-11,0.017224975,4.73811E-11,2.29912E-11,3.24227E-12,5.19E-14,4.54728E-11,5.41897E-14,2.42447E-11,2.30695E-11,2.05379E-12,,2.27346E-13,2.81782E-12,,,,3.50943E-12,5.48573E-12,2.80453E-11,9.44758E-14,3.72336E-11,1.75086E-12,5.59679E-11,1.67657E-11,2.71921E-11,1.72595E-12,,,,,,,,7.66934E-11,1.06957E-09,2.09099E-11,6.0266E-11,,,2.05876E-11,,6.43062E-13,2.6012E-14,3.36552E-10,1.44322E-11,4.35801E-13,,1.64714E-13,1.6855E-11,8.39486E-12
79a87f98-0b00-4e7e-86f8-70667307f696,Emission to air,high population density,2-Methyl-2-butene,,kg,,,3.67827E-15,1.61123E-05,5.93682E-14,3.78081E-14,9.36729E-16,1.39796E-17,1.87336E-14,1.44246E-17,1.04126E-14,1.82551E-14,2.80863E-16,,5.34167E-17,7.68112E-16,,,,1.00798E-15,1.39057E-15,1.06408E-14,3.30303E-17,1.39476E-14,3.56863E-16,2.07904E-14,7.97838E-15,5.77788E-15,4.55965E-16,,,,,,,,2.40742E-14,1.12917E-13,1.06152E-14,2.93678E-13,,,8.84798E-15,,2.10664E-16,9.12087E-18,1.0063E-13,5.34395E-15,1.10901E-16,,4.78884E-17,8.01014E-15,4.23938E-15
2df5a2fe-1ab2-48e7-a9a6-1085703b17be,Emission to water,surface water,2-Methyl-2-butene,,kg,,,8.82799E-15,3.86701E-05,1.42486E-13,9.07409E-14,2.24818E-15,3.35515E-17,4.49612E-14,3.46197E-17,2.49906E-14,4.38129E-14,6.74082E-16,,1.28202E-16,1.8435E-15,,,,2.41919E-15,3.33742E-15,2.55383E-14,7.92739E-17,3.34748E-14,8.56483E-16,4.98976E-14,1.91484E-14,1.38671E-14,1.09433E-15,,,,,,,,5.7779E-14,2.71005E-13,2.54768E-14,7.04838E-13,,,2.12355E-14,,5.05601E-16,2.18904E-17,2.41516E-13,1.28257E-14,2.66166E-16,,1.14934E-16,1.92246E-14,1.01747E-14
90d374f1-b739-45b2-a734-d6bdd8c8dc9c,Emission to air,high population density,2-Nitrobenzoic acid,,kg,,,1.88267E-12,0.001142891,4.92543E-12,2.37555E-12,3.80408E-13,8.65422E-15,4.49856E-12,9.11769E-15,2.90981E-12,2.2734E-12,4.93747E-13,,2.7813E-14,3.17446E-13,,,,4.0622E-13,7.19317E-13,3.00048E-12,1.21527E-14,3.82971E-12,3.55224E-13,5.85096E-12,2.21718E-12,2.87097E-12,1.58834E-13,,,,,,,,1.24779E-12,9.34422E-11,2.04632E-12,5.85262E-12,,,2.14644E-12,,5.50337E-14,6.81458E-16,1.80741E-11,1.70551E-12,5.59423E-14,,2.06611E-14,2.22993E-12,1.11393E-12
cbf58f64-9286-406f-8dcb-ef1d81eec980,Emission to air,high population density,2-Propanol,,kg,,,3.10119E-09,578.9806,3.98092E-07,2.29395E-07,4.24377E-09,1.65631E-10,4.11352E-07,1.6987E-10,2.38662E-07,2.60354E-07,1.33119E-09,,8.96119E-11,3.71437E-09,,,,4.62133E-09,6.36522E-10,1.4892E-07,6.57956E-10,2.48235E-07,5.30823E-09,3.06552E-07,5.04911E-08,2.37605E-09,2.38042E-09,,,,,,,,2.16172E-08,4.93495E-08,2.42007E-07,6.5163E-07,,,2.03515E-07,,2.30461E-10,1.77614E-11,8.10548E-07,7.12597E-08,4.20024E-10,,2.69851E-10,5.06334E-08,2.18883E-08
ed1aff41-0bfc-48b8-8250-840c0a2f6961,Emission to air,low population density,2-Propanol,,kg,,,2.69926E-12,0.009404208,2.55143E-10,8.33522E-12,9.60658E-13,1.17296E-14,1.35703E-11,1.21258E-14,9.24062E-12,7.35277E-12,1.48225E-12,,3.94916E-14,8.02051E-13,,,,1.03299E-12,9.36044E-13,7.05021E-12,2.43363E-14,1.19428E-11,4.22907E-13,1.48311E-11,5.16283E-12,4.84273E-12,3.94056E-13,,,,,,,,1.71591E-11,7.24917E-11,9.65563E-12,2.20921E-11,,,1.99144E-11,,8.93205E-14,1.07229E-14,4.52952E-11,4.2191E-12,1.54025E-13,,9.97903E-14,5.1851E-12,3.15291E-12
479edec6-763c-49fc-83f8-49780f08cf29,Emission to air,unspecified,2-Propanol,,kg,,,1.17588E-08,93.1652,1.99354E-07,0.000513803,1.19187E-07,1.80963E-10,8.93773E-08,1.88617E-10,6.55752E-08,3.88204E-06,4.23606E-09,,9.544E-10,1.05537E-07,,,,1.29451E-07,4.50229E-09,4.41389E-08,1.83776E-09,9.44306E-06,1.32493E-08,1.0038E-07,7.37059E-07,2.21243E-08,3.12489E-08,,,,,,,,3.50305E-06,1.46768E-07,3.70602E-06,4.78689E-06,,,0.000685385,,2.14085E-09,5.12818E-11,3.691E-07,4.84273E-08,6.52463E-09,,6.25164E-09,7.40612E-07,7.90763E-07
caeb15fa-9711-4d37-99a2-d12c7823b8bc,Emission to water,surface water,2-Propanol,,kg,,,6.33183E-11,0.035707735,2.32709E-10,8.87927E-11,1.13916E-11,3.77834E-13,1.48124E-10,3.99617E-13,1.33491E-10,8.1101E-11,4.75014E-12,,9.3293E-13,9.06156E-12,,,,1.19089E-11,2.43642E-11,1.09694E-10,3.57443E-13,1.29186E-10,1.54776E-11,2.14636E-10,8.43187E-11,9.60729E-11,5.02872E-12,,,,,,,,3.64967E-11,4.66807E-10,6.54849E-11,2.05899E-10,,,8.86806E-11,,1.70761E-12,2.5384E-14,5.76306E-10,6.20396E-11,1.98276E-12,,7.7673E-13,8.48035E-11,4.62849E-11
e92a1310-603c-4346-85b8-e4e3192cd75c,Emission to water,unspecified,2-Propanol,,kg,,,1.98928E-10,1.5757948,3.3728E-09,8.69438E-06,2.01682E-09,3.06185E-12,1.51181E-09,3.19134E-12,1.10931E-09,6.569E-08,7.16754E-11,,1.61489E-11,1.78584E-09,,,,2.1905E-09,7.61533E-11,7.46653E-10,3.1097E-11,1.59791E-07,2.2419E-10,1.6981E-09,1.2472E-08,3.743E-10,5.28773E-10,,,,,,,,5.92768E-08,2.48228E-09,6.27115E-08,8.1001E-08,,,1.15978E-05,,3.62249E-11,8.67653E-13,6.24446E-09,8.19338E-10,1.10405E-10,,1.05787E-10,1.25322E-08,1.33808E-08
5bb486eb-29db-4b80-bb79-c7023c0d5756,Emission to water,surface water,3-Iodo-2-propynyl butylcarbamate,,kg,,,2.22752E-12,0.000523916,4.34308E-12,1.98871E-12,2.64159E-13,3.33023E-15,4.68723E-12,3.42638E-15,1.91722E-12,2.08203E-12,6.5067E-14,,2.59353E-14,2.37792E-13,,,,2.89757E-13,5.88536E-13,3.10811E-12,6.57878E-15,3.77983E-12,6.82632E-14,5.92478E-12,1.29258E-12,3.43177E-12,2.03539E-13,,,,,,,,1.43248E-11,1.6417E-10,1.93209E-12,5.40206E-12,,,1.77984E-12,,8.17961E-14,4.73829E-15,5.28924E-11,1.36315E-12,4.2163E-14,,1.389E-14,1.29964E-12,4.14552E-13
179c3a4c-4d0c-4928-b099-2652fac747cd,Emission to water,surface water,4-Methyl-2-pentanol,,kg,,,6.16729E-14,0.001196943,2.32826E-11,9.03136E-13,8.04259E-14,1.85529E-15,1.11517E-12,1.94076E-15,6.80288E-13,2.3415E-12,1.57601E-14,,2.52432E-15,6.24976E-14,,,,8.38545E-14,4.83598E-14,5.92996E-13,4.04505E-14,1.11839E-12,2.80764E-13,1.29295E-12,5.44855E-13,1.08129E-13,4.04324E-14,,,,,,,,8.77383E-13,2.6462E-12,8.77061E-13,2.46376E-12,,,3.13202E-12,,4.22402E-15,1.12378E-15,5.4248E-12,3.75878E-13,1.06725E-14,,7.3834E-15,5.46974E-13,3.01557E-13
9fbec2f4-6b42-4e63-9573-14e04befe20f,Emission to air,high population density,4-Methyl-2-pentanone,,kg,,,1.74284E-12,0.033828582,6.58016E-10,2.55248E-11,2.27301E-12,5.24352E-14,3.1517E-11,5.48509E-14,1.92263E-11,6.61776E-11,4.45302E-13,,7.13418E-14,1.76631E-12,,,,2.3699E-12,1.36672E-12,1.67593E-11,1.14326E-12,3.16082E-11,7.93523E-12,3.65415E-11,1.53989E-11,3.05566E-12,1.14271E-12,,,,,,,,2.47961E-11,7.47841E-11,2.47877E-11,6.96319E-11,,,8.8519E-11,,1.19377E-13,3.17605E-14,1.53318E-10,1.06231E-11,3.01625E-13,,2.0867E-13,1.54588E-11,8.52269E-12
6ed53433-96ff-402c-87d0-52b8271aadac,Emission to air,low population density,4-Methyl-2-pentanone,,kg,,,5.89905E-14,0.000205523,5.57597E-12,1.82161E-13,2.09945E-14,2.56343E-16,2.9657E-13,2.65001E-16,2.01947E-13,1.6069E-13,3.23936E-14,,8.63061E-16,1.75283E-14,,,,2.25753E-14,2.04566E-14,1.54077E-13,5.31852E-16,2.61001E-13,9.24234E-15,3.24124E-13,1.1283E-13,1.05834E-13,8.61183E-15,,,,,,,,3.75E-13,1.58426E-12,2.11017E-13,4.82807E-13,,,4.35215E-13,,1.95203E-15,2.34343E-16,9.89877E-13,9.22056E-14,3.36611E-15,,2.18085E-15,1.13317E-13,6.89048E-14
